src,dest,rssi,etx,delay,busy_fraction,label
54738,65591,-46.51,2.627,7.53,0.1509,1
70621,96591,-44.21,1.457,21.19,0.2596,1
38034,51617,-59.22,1.306,11.83,0.1497,1
33088,27427,-90.31,2.928,63.27,0.4548,0
25425,87542,-53.33,1.205,11.85,0.2475,1
61670,79947,-92.49,3.949,24.81,0.5344,0
55899,79524,-64.04,3.421,31.57,0.4116,0
98933,30572,-55.43,1.043,2.67,0.5555,1
14227,56779,-51.57,4.426,25.83,0.8524,0
3636,43411,-69.77,4.577,104.67,0.6903,0
9125,2581,-66.12,6.268,29.7,0.6715,0
3982,87288,-57.79,2.577,80.08,0.6901,0
67398,89069,-55.13,2.093,18.0,0.6999,1
80240,45794,-95.0,6.654,184.63,0.5976,0
67973,69425,-64.38,3.069,106.78,0.8513,0
98442,48096,-95.0,4.433,72.01,0.7034,0
88362,74995,-54.01,1.028,37.97,0.3177,1
8321,5397,-62.99,2.686,39.61,0.7052,0
73636,84419,-84.75,10.87,17.74,0.727,0
57665,26303,-52.48,1.296,2.7,0.1899,1
15593,4816,-63.98,1.116,20.65,0.5968,1
47873,9025,-95.0,9.629,143.2,0.6442,0
46276,4602,-59.48,1.141,7.92,0.4125,1
87708,24374,-73.83,6.338,79.57,0.6393,0
68140,8742,-50.13,4.808,12.26,0.0608,1
8679,3590,-70.56,3.556,24.07,0.695,0
74661,63310,-79.53,10.844,150.0,0.6716,0
34902,25840,-59.54,1.03,12.56,0.4753,1
58695,999,-84.98,6.911,52.68,0.6727,0
40305,24435,-48.23,1.637,8.55,0.1474,1
62717,14074,-84.77,4.864,42.28,0.4976,0
26937,69883,-55.95,3.583,43.13,0.051,1
78197,21075,-71.28,4.617,17.55,0.9408,0
42780,84345,-85.45,3.166,160.82,0.5201,0
68247,53482,-80.9,2.352,38.98,0.9058,0
51508,51332,-58.66,2.515,6.23,0.332,1
74484,1701,-51.5,1.966,6.42,0.255,1
82972,37490,-74.19,15.0,119.69,0.7504,0
96964,98118,-77.91,3.369,30.59,0.7966,0
89406,85707,-63.69,3.062,3.17,0.3736,1
57616,92573,-47.9,2.141,11.87,0.2942,1
87855,29885,-67.6,1.031,6.7,0.5279,1
56191,54066,-66.23,2.753,150.0,0.6356,0
68728,73321,-62.47,7.742,30.97,0.6914,0
36889,26979,-48.52,1.275,12.02,0.4481,1
98412,63744,-58.89,1.746,8.26,0.0498,1
72953,77106,-78.36,6.228,82.92,0.9619,0
66006,36797,-52.9,3.14,13.12,0.4803,1
59543,35755,-77.19,9.065,150.0,0.7043,0
47334,88382,-56.71,1.671,36.31,0.5932,1
40703,60496,-77.35,8.661,56.36,0.5592,0
934,11277,-63.01,1.12,8.77,0.2899,1
97550,85951,-64.23,5.237,3.26,0.4521,1
84408,10433,-51.87,2.123,8.07,0.154,1
35593,70696,-62.9,2.123,8.64,0.4535,1
71948,69179,-69.42,3.012,73.23,0.7544,0
15931,73058,-85.45,6.287,65.05,0.6962,0
7354,38398,-85.3,5.036,69.18,0.7626,0
82078,16666,-61.91,1.114,14.18,0.0973,1
67205,63660,-56.15,2.642,8.37,0.2573,1
50118,52350,-49.92,1.732,9.82,0.4501,1
68477,10703,-63.95,1.096,6.41,0.2686,1
14362,65859,-44.08,1.631,23.99,0.3016,1
75544,11963,-74.18,4.007,10.38,0.2051,0
42341,45723,-83.18,7.531,25.07,0.7829,0
43472,12943,-43.62,2.118,12.0,0.2716,1
47766,82417,-52.64,1.86,14.52,0.1573,1
30358,29826,-57.06,1.14,28.67,0.5199,1
27181,74430,-54.8,1.115,6.63,0.4177,1
79492,67925,-67.04,2.111,22.21,0.1577,1
44626,90807,-89.72,4.841,150.0,0.6198,0
24254,86037,-78.79,4.906,18.71,0.7151,0
7071,66675,-76.12,5.997,31.33,0.4529,0
88898,86261,-37.74,3.232,43.42,0.3699,1
94456,39656,-61.11,1.654,11.14,0.379,1
30409,80617,-40.15,2.245,10.01,0.5119,1
63596,14879,-92.06,4.428,150.0,0.7735,0
32032,39894,-74.62,6.459,45.82,0.5222,0
6251,67500,-58.71,1.04,4.44,0.2884,1
71651,59712,-49.05,3.259,6.93,0.4653,1
68523,13023,-71.96,4.6,47.04,0.8375,0
22200,44453,-54.26,1.225,20.45,0.4447,1
14749,28017,-55.51,1.814,18.7,0.7001,1
57565,7793,-65.48,4.376,24.82,0.6047,0
52161,5041,-73.68,2.506,9.45,0.2122,1
58943,31845,-52.53,2.049,18.29,0.3649,1
506,63746,-75.05,4.618,34.07,0.4795,0
75211,83048,-48.13,1.757,12.52,0.3732,1
81695,32261,-86.85,4.904,140.26,0.5206,0
47351,55455,-61.93,1.497,9.63,0.4849,1
13496,34046,-58.35,1.915,25.24,0.4915,1
14322,59372,-51.93,1.044,6.14,0.235,1
55925,71854,-55.18,2.827,8.6,0.3448,1
1580,28281,-62.58,1.246,8.13,0.3708,1
31008,79408,-73.22,5.419,41.34,0.6377,0
10484,91331,-72.36,6.718,16.63,0.7917,0
13353,96632,-58.68,5.493,117.41,0.5726,0
82120,26364,-72.66,3.516,44.12,0.732,0
44602,6813,-76.84,3.343,39.53,0.4642,0
68769,32374,-45.13,2.589,9.82,0.1427,1
63513,31324,-58.93,2.527,42.24,0.4433,0
25730,898,-54.49,1.618,5.79,0.2327,1
69255,31797,-52.83,1.355,13.89,0.2117,1
17217,95285,-80.29,3.229,34.84,0.8992,0
96551,85099,-71.38,2.952,29.25,0.9341,0
69202,85949,-73.92,7.602,42.41,0.5613,0
61809,50052,-52.36,4.237,44.0,0.8597,0
70016,69693,-90.69,5.093,12.31,0.5409,0
44800,74283,-59.14,1.395,19.39,0.2175,1
93505,92384,-66.62,2.322,4.83,0.4473,1
41907,83112,-60.58,1.433,14.2,0.0498,1
97989,68719,-58.38,1.762,28.43,0.2031,1
70471,52171,-89.72,2.47,68.81,0.5267,0
15384,88425,-43.31,1.691,4.14,0.2663,1
62966,44571,-47.67,1.454,8.88,0.7037,1
7563,86565,-51.26,1.677,11.2,0.3032,1
48364,39464,-56.07,1.26,8.7,0.1697,1
71020,37048,-50.7,2.742,5.66,0.2878,1
19706,64692,-53.35,1.248,22.16,0.3818,1
60148,92705,-66.76,4.535,23.9,0.9184,0
8079,73086,-82.61,3.917,17.88,0.6553,0
30799,74023,-69.96,8.409,17.15,0.6148,0
82420,20042,-65.52,1.173,9.88,0.5351,1
62358,99173,-78.5,2.799,20.36,0.4236,0
51435,55324,-53.66,1.399,21.37,0.1344,1
61325,10723,-73.61,12.06,55.44,0.6269,0
43715,73794,-66.47,7.933,93.43,0.7277,0
39192,47608,-84.23,9.713,43.48,0.7072,0
7375,74877,-54.6,2.542,10.23,0.0687,1
59316,11809,-63.1,6.456,81.82,0.2832,0
32316,21657,-58.17,3.335,48.23,0.7009,0
26505,85350,-63.97,14.079,48.05,0.6516,0
8081,97701,-52.22,3.714,29.77,0.911,0
87336,38393,-46.87,1.447,16.16,0.152,1
81567,70564,-47.58,1.18,20.28,0.3816,1
32659,24239,-51.15,1.019,16.32,0.0965,1
55667,85579,-56.25,1.426,9.83,0.1962,1
51010,55164,-53.91,1.93,26.56,0.1956,1
52154,79192,-37.72,1.318,11.08,0.2957,1
97758,39211,-77.18,9.415,65.25,0.6416,0
87675,6567,-68.17,1.009,15.59,0.0929,1
83055,9738,-46.84,2.278,4.02,0.4392,1
73279,86715,-49.9,3.763,11.74,0.5352,1
84943,24965,-44.61,2.19,10.44,0.1571,1
91929,33104,-58.83,1.516,2.25,0.4372,1
48653,59137,-42.16,1.693,2.99,0.2324,1
14231,72002,-57.47,1.373,2.91,0.2504,1
94325,5631,-61.57,1.113,26.13,0.2247,1
34721,81645,-52.0,1.493,15.03,0.2426,1
27688,74132,-84.92,7.379,78.17,0.9076,0
44789,76086,-70.97,10.951,68.14,0.8174,0
29588,84028,-89.23,3.141,40.48,0.6341,0
65573,17286,-57.54,2.338,7.44,0.2176,1
20678,8872,-86.78,8.963,121.19,0.3186,0
68038,99817,-78.71,6.742,54.65,0.7179,0
76913,10911,-78.98,5.004,128.32,0.731,0
52903,26461,-64.58,2.797,12.42,0.1716,1
45730,40482,-69.74,4.146,150.0,0.9255,0
9034,30345,-86.02,15.0,110.07,0.8675,0
4000,63439,-69.29,6.088,23.83,0.4844,0
5351,86399,-53.6,1.24,3.27,0.4725,1
43074,73491,-55.43,3.035,63.49,0.5126,0
30258,85524,-48.55,1.04,9.4,0.4226,1
94667,32793,-47.91,2.062,13.17,0.495,1
25946,21468,-55.8,1.01,4.46,0.2475,1
31505,68878,-62.43,1.754,28.01,0.3439,1
20400,28159,-64.64,4.601,14.65,0.3253,1
58037,85153,-79.24,5.804,19.27,0.686,0
33676,47691,-60.31,1.383,5.43,0.2775,1
17914,18289,-50.22,1.439,7.33,0.0997,1
16968,97191,-60.2,1.388,9.1,0.6864,1
81910,54417,-67.45,1.313,14.92,0.2789,1
87774,95562,-83.77,7.496,45.03,0.6902,0
32924,39403,-84.19,8.644,42.35,0.394,0
46413,12818,-52.52,2.338,4.26,0.266,1
84840,25757,-82.04,8.364,32.85,0.8316,0
67604,47902,-79.9,6.683,147.61,0.9802,0
45466,44939,-61.31,1.578,11.35,0.4919,1
21047,62912,-86.15,3.498,150.0,0.7642,0
65121,33784,-77.23,12.349,141.76,0.9695,0
7861,34175,-62.58,1.941,88.25,0.9133,0
70364,53848,-49.71,2.482,22.2,0.5437,1
86245,76860,-45.12,2.543,9.18,0.3648,1
65617,34482,-87.83,11.08,150.0,0.9208,0
56146,68296,-63.51,3.371,15.79,0.6596,1
68510,34056,-83.95,5.252,25.3,0.5243,0
86427,92333,-76.76,9.519,96.44,0.8882,0
45569,56619,-68.26,2.694,4.58,0.5897,1
2349,53319,-66.56,3.456,94.89,0.7224,0
78603,17812,-72.52,1.818,117.96,0.9156,0
30343,49146,-79.56,5.763,47.26,0.8769,0
65031,38658,-76.46,7.775,74.89,0.7124,0
94398,97496,-59.12,1.751,8.17,0.5084,1
90789,56181,-78.11,9.205,85.54,0.5249,0
89036,29778,-64.64,1.66,7.56,0.3251,1
99527,46072,-73.1,6.25,29.3,0.632,0
77423,33010,-59.92,1.466,9.78,0.6012,1
70158,54598,-65.18,1.138,11.55,0.054,1
24327,46594,-75.11,2.46,32.77,0.3197,1
37636,2573,-70.07,5.386,69.83,0.585,0
73675,11054,-94.98,7.608,52.01,0.6603,0
15786,91731,-62.46,1.087,3.01,0.4821,1
60362,51379,-52.44,2.174,21.75,0.1196,1
71147,52109,-77.49,5.618,108.95,0.8289,0
38909,14187,-88.93,5.201,50.34,0.4909,0
87256,39803,-78.42,4.766,45.4,0.3753,0
2554,49565,-76.36,3.55,136.28,0.729,0
38647,18870,-88.43,3.483,150.0,0.9641,0
26488,82860,-57.02,1.051,22.62,0.4376,1
12684,13335,-42.32,1.497,8.16,0.3053,1
68514,96338,-74.49,3.341,11.75,0.522,1
44318,80780,-76.96,6.672,53.46,0.7274,0
46597,59283,-92.31,4.649,22.27,0.8835,0
4667,19395,-84.2,6.32,31.62,0.8589,0
48316,56734,-55.22,1.17,5.43,0.3595,1
49913,22407,-60.37,3.085,18.86,0.7752,0
66131,30661,-65.8,2.097,19.83,0.1395,1
9663,80567,-79.27,3.402,69.55,0.6448,0
38793,3035,-63.41,1.923,16.35,0.3907,1
66228,63285,-55.69,1.584,20.12,0.1906,1
34230,62020,-61.22,1.506,150.0,0.4252,0
78573,97404,-72.42,7.746,48.24,0.7421,0
22680,32809,-78.43,5.328,84.14,0.5027,0
49507,90764,-53.06,1.44,7.0,0.0961,1
79849,11642,-85.75,3.811,37.93,0.7641,0
32043,51377,-58.84,1.263,11.22,0.5771,1
56860,39145,-64.63,4.16,53.93,0.8407,0
22009,8483,-77.87,2.466,21.76,0.3786,0
23400,72977,-69.32,3.43,150.0,0.7143,0
89746,96965,-62.13,1.424,22.04,0.2568,1
44026,48578,-53.52,3.481,6.8,0.5254,1
52772,7750,-77.83,2.341,21.59,0.4274,0
57147,14034,-54.81,1.748,5.42,0.2699,1
51741,8020,-60.47,1.72,4.89,0.2702,1
47754,56028,-59.44,2.4,76.22,0.7711,0
34086,49723,-94.96,8.523,45.07,0.7049,0
15736,58216,-87.36,7.688,44.29,0.7685,0
92140,35804,-64.1,1.042,3.97,0.1816,1
84599,34533,-81.28,14.735,130.65,0.8151,0
33335,1571,-69.65,6.381,12.91,0.5342,0
77994,3548,-91.34,8.875,113.25,0.7823,0
33255,5286,-84.3,8.797,150.0,0.7208,0
34211,8146,-54.73,1.721,3.36,0.2058,1
44991,77879,-70.02,1.739,9.36,0.2885,1
58552,15561,-65.26,4.928,150.0,0.7019,0
88455,57342,-52.35,1.269,8.33,0.0484,1
92213,76802,-59.67,1.777,26.14,0.463,1
99945,836,-70.94,1.573,6.73,0.0462,1
60356,28167,-87.16,7.337,51.87,0.9164,0
63733,5581,-76.73,4.387,33.57,0.8654,0
33484,23880,-73.04,1.394,26.09,0.2208,1
62393,15444,-68.4,6.696,58.38,0.8439,0
9147,9750,-56.72,2.058,9.27,0.1291,1
19597,74907,-77.93,8.691,18.83,0.7102,0
55507,26331,-82.07,6.483,112.96,0.9033,0
17862,58489,-58.25,2.016,15.55,0.2129,1
40373,66970,-56.39,1.536,4.11,0.5188,1
90201,28001,-60.72,1.613,23.53,0.2949,1
94490,64244,-64.13,3.826,22.69,0.3805,1
55775,61879,-53.89,3.573,57.18,0.6869,0
25053,77744,-50.09,1.221,18.86,0.0995,1
75776,32682,-71.13,5.856,16.36,0.5666,0
44786,32908,-52.05,2.171,65.37,0.7832,0
11842,26433,-56.64,1.252,14.08,0.2902,1
6399,39784,-49.89,2.941,58.12,0.5303,0
23200,54943,-53.81,2.624,14.97,0.1194,1
62156,32370,-52.62,1.928,29.21,0.4678,1
53874,12732,-52.0,1.462,7.04,0.3356,1
5983,74365,-71.06,2.196,41.92,0.4676,0
74409,46470,-51.79,1.846,29.96,0.1662,1
53866,37565,-77.21,9.235,50.09,0.2938,0
80263,97049,-53.41,1.567,6.6,0.4027,1
5847,63936,-82.5,2.494,45.2,0.8885,0
57416,26647,-83.31,3.804,47.27,0.4729,0
9012,62555,-76.89,7.437,19.64,0.6497,0
38957,60465,-59.29,1.25,7.86,0.2113,1
38710,10603,-64.99,3.757,34.71,0.7194,0
81725,11396,-57.02,1.311,6.01,0.0569,1
49850,96607,-88.57,9.07,150.0,0.7956,0
46815,58333,-67.8,3.398,24.28,0.8923,0
69710,88099,-37.63,1.33,12.35,0.3413,1
13973,45346,-74.56,5.978,26.77,0.7079,0
96296,30875,-55.89,1.44,32.19,0.2047,1
26531,19327,-58.15,2.892,5.1,0.2207,1
13634,52263,-62.3,2.585,108.02,0.9083,0
89528,14658,-40.75,1.422,5.35,0.3187,1
40414,44960,-48.1,1.32,7.34,0.3841,1
55495,27786,-49.74,2.177,13.75,0.0507,1
98746,10447,-95.0,2.885,141.53,0.7881,0
2591,10278,-59.0,1.293,10.59,0.0553,1
17430,68404,-74.72,8.601,46.61,0.796,0
99172,42101,-51.13,1.117,23.84,0.102,1
90485,5469,-64.16,10.18,17.36,0.7561,0
19650,59519,-86.02,2.319,22.41,0.7884,0
4299,49842,-81.13,4.13,16.43,0.955,0
6578,38274,-42.0,1.623,4.76,0.3701,1
87103,1699,-77.8,8.172,87.32,0.7319,0
95760,78483,-53.54,1.085,6.36,0.4576,1
20516,62618,-76.4,4.537,40.95,0.4864,0
68571,19948,-79.93,6.59,52.47,0.4037,0
70297,60559,-72.15,6.732,77.48,0.8272,0
9229,37743,-48.12,1.777,21.26,0.3167,1
96894,19615,-67.72,11.934,33.48,0.3739,0
64029,4612,-86.09,9.479,35.44,0.5526,0
37774,5996,-61.12,4.274,8.92,0.1812,1
3091,99891,-51.65,2.853,5.59,0.167,1
20137,94330,-87.5,4.34,65.51,0.5506,0
35860,43782,-72.58,5.016,36.84,0.7646,0
61466,65364,-76.27,3.364,95.87,0.8146,0
21302,5565,-34.9,1.301,17.68,0.058,1
77900,81876,-55.81,1.99,5.04,0.0809,1
46133,14665,-56.04,3.234,20.83,0.5718,1
1761,16273,-56.52,3.214,6.74,0.0798,1
8313,16059,-77.54,4.543,37.85,0.644,0
15430,73364,-75.5,7.02,61.25,0.8038,0
43187,92800,-77.01,5.013,24.28,0.8903,0
84242,25212,-86.91,10.002,150.0,0.6963,0
87699,52136,-66.56,1.414,5.59,0.0458,1
2721,86376,-87.71,4.309,51.37,0.3889,0
3984,38072,-57.47,2.393,31.63,0.2953,1
27511,58722,-57.15,1.457,9.56,0.4923,1
53624,44844,-89.94,5.021,37.98,0.7161,0
5760,99072,-52.07,1.521,31.13,0.501,1
30533,34365,-59.31,1.498,17.53,0.414,1
27344,71257,-73.01,8.702,71.63,0.9145,0
3514,71070,-42.76,1.619,16.78,0.2003,1
11682,27576,-44.31,1.053,7.12,0.3978,1
34329,72328,-76.42,4.844,26.25,0.8715,0
72475,84605,-40.3,2.339,4.63,0.13,1
95636,91535,-41.82,1.008,11.35,0.129,1
58523,68630,-49.45,2.733,4.45,0.2268,1
14594,41988,-67.89,2.414,22.43,0.5822,0
36259,83096,-57.16,1.395,10.28,0.3471,1
43656,24871,-77.98,2.213,105.37,0.8251,0
66492,53255,-72.97,5.408,31.78,0.8831,0
37304,5308,-49.45,2.417,18.94,0.5979,1
38802,73934,-66.0,1.165,6.53,0.2004,1
51959,78755,-69.43,2.903,56.85,0.8485,0
31949,74152,-81.48,9.919,44.18,0.4287,0
67319,56068,-40.13,1.337,15.86,0.0646,1
39744,15648,-50.28,1.421,4.33,0.3125,1
3119,74746,-61.55,1.09,18.13,0.2181,1
16795,6581,-68.65,4.879,87.27,0.8378,0
81227,98139,-75.77,4.649,63.15,0.7577,0
57724,45193,-49.02,2.461,22.28,0.6646,1
99835,94985,-73.67,5.304,50.88,0.8718,0
46789,15212,-85.52,4.406,48.04,0.5677,0
3050,21017,-41.97,1.132,11.9,0.1768,1
1265,70635,-71.36,3.017,22.84,0.6565,1
29227,96361,-54.17,1.294,11.8,0.1876,1
27219,28020,-72.87,5.918,57.77,0.5601,0
52129,1063,-64.35,1.172,7.89,0.1505,1
76637,43287,-52.19,2.939,12.72,0.1922,1
9563,6090,-52.54,1.721,18.44,0.2949,1
78437,94579,-79.26,5.982,36.71,0.7528,0
9706,80360,-67.01,4.123,147.35,0.6875,0
63123,89449,-56.23,2.521,11.89,0.2692,1
304,99848,-76.69,5.713,114.59,0.5705,0
23984,78408,-72.93,3.911,16.94,0.7892,0
579,67874,-41.11,1.189,7.79,0.3523,1
98269,63440,-53.38,2.551,9.23,0.0876,1
98741,887,-52.24,1.127,5.72,0.3735,1
49160,63205,-82.61,3.969,49.7,0.747,0
24799,94498,-67.65,2.11,70.09,0.3398,0
23500,69251,-54.7,1.208,18.94,0.0879,1
91563,80386,-73.42,4.397,97.92,0.6476,0
65287,77927,-50.61,1.028,11.07,0.2078,1
52235,4451,-72.21,3.226,82.31,0.4406,0
88484,52766,-57.5,1.033,7.01,0.1476,1
59470,76366,-54.95,1.689,13.97,0.5017,1
44872,53469,-55.88,1.047,4.88,0.5578,1
19940,7524,-92.81,7.285,31.48,0.6769,0
62079,99685,-60.05,1.675,17.02,0.7006,1
28331,51714,-64.95,3.389,56.15,0.7386,0
75151,21371,-80.99,4.269,45.7,0.6744,0
29655,73240,-74.59,5.978,53.75,0.7765,0
15825,55998,-54.78,1.648,8.03,0.4099,1
49059,20734,-64.69,1.353,1.68,0.5363,1
59060,16653,-64.06,1.141,4.61,0.0861,1
20773,2990,-64.09,2.676,8.25,0.1653,1
6102,96805,-73.17,4.257,117.5,0.757,0
79540,77889,-66.86,3.939,50.57,0.6461,0
40868,58487,-59.9,7.845,41.82,0.5648,0
20617,58649,-50.76,1.193,10.99,0.3304,1
79011,30106,-42.75,1.904,10.18,0.1385,1
42554,83944,-61.24,3.669,47.0,0.8659,0
98479,91432,-62.11,1.519,4.76,0.356,1
68481,59101,-57.57,1.313,21.14,0.1183,1
14579,77379,-59.47,1.408,8.14,0.2471,1
95220,83749,-55.94,1.474,26.23,0.2334,1
64915,63694,-42.63,1.274,10.51,0.5676,1
44132,41423,-57.46,1.878,6.19,0.3952,1
33492,17978,-55.84,2.821,14.54,0.4908,1
42436,26107,-64.27,3.106,14.9,0.139,1
8822,21843,-67.54,3.327,42.4,0.7169,0
13768,62385,-73.34,2.241,24.68,0.552,0
36380,2187,-67.0,2.575,15.88,0.9292,0
67275,25360,-46.26,1.792,5.59,0.376,1
51041,19707,-47.81,1.94,29.13,0.0481,1
43937,75555,-62.57,1.721,6.7,0.1949,1
49729,79866,-45.9,2.077,12.54,0.4285,1
2698,93869,-38.04,1.419,6.15,0.1394,1
97776,98757,-74.36,5.623,36.86,0.7584,0
35679,589,-73.76,10.208,52.84,0.7728,0
2039,39055,-92.5,6.356,67.08,0.4282,0
10300,34380,-90.89,6.433,150.0,0.8338,0
87846,42765,-73.79,2.69,3.34,0.0673,1
65855,10308,-55.49,3.186,5.38,0.0452,1
25282,55071,-65.93,3.019,55.25,0.8541,0
7588,76925,-51.78,1.0,30.12,0.1257,1
74929,17275,-61.29,1.215,8.17,0.4864,1
59452,33365,-90.36,4.307,49.89,0.7129,0
92707,10984,-64.54,4.979,30.5,0.5944,0
89713,87258,-35.89,3.728,12.43,0.1291,1
62401,60040,-87.03,4.418,61.23,0.7374,0
49025,26698,-55.9,1.895,17.32,0.5888,1
9359,51431,-95.0,5.411,22.94,0.8503,0
60270,6317,-55.2,1.294,4.57,0.2594,1
78316,67989,-80.49,2.666,27.63,0.5525,0
58607,9815,-48.26,3.607,18.54,0.4461,1
53559,41624,-70.7,6.09,16.06,0.8361,0
71234,82691,-78.18,9.232,29.39,0.5424,0
64533,21589,-53.53,1.124,11.71,0.0925,1
37165,88440,-83.56,4.866,51.16,0.5608,0
75327,81525,-84.2,3.883,35.69,0.8762,0
22469,6851,-93.1,3.429,53.32,0.678,0
90611,85247,-56.59,3.536,10.21,0.2959,1
15798,10656,-52.34,3.106,19.39,0.2252,1
56099,95104,-48.22,1.481,13.81,0.1214,1
68990,89136,-75.83,4.238,57.56,0.4208,0
59395,42412,-82.23,5.939,36.98,0.7293,0
70810,12221,-59.5,1.503,4.85,0.0538,1
93233,15538,-55.55,1.296,4.95,0.2613,1
46535,6205,-46.95,1.56,14.42,0.5382,1
65467,53880,-61.01,1.091,25.74,0.2822,1
57222,25620,-60.38,1.43,11.86,0.6951,1
24220,68213,-68.12,5.459,72.83,0.6487,0
34151,59829,-80.64,7.783,93.94,0.7312,0
17942,42743,-90.59,9.564,103.85,0.5981,0
5421,29058,-42.28,2.154,6.81,0.2125,1
13603,89434,-75.59,3.255,32.44,0.9152,0
90848,31130,-57.54,6.086,16.65,0.5502,0
86798,17610,-90.77,7.624,85.41,0.9085,0
83149,78352,-84.76,12.327,150.0,0.7549,0
99952,1336,-85.52,3.964,59.02,0.7325,0
94982,17078,-72.66,2.962,100.52,0.5575,0
21081,60089,-56.48,3.626,5.94,0.1751,1
30104,51929,-52.74,1.064,13.0,0.1892,1
55220,47616,-77.04,5.826,35.61,0.5396,0
74270,15056,-80.8,6.253,93.8,0.79,0
53368,49621,-44.02,1.392,8.28,0.2525,1
73668,17102,-69.96,4.656,5.96,0.3459,1
97195,34452,-50.7,1.143,13.78,0.2065,1
43627,54247,-69.66,4.453,87.9,0.6944,0
17244,98419,-72.91,5.162,35.22,0.8192,0
6859,8367,-42.01,2.256,14.96,0.1241,1
55380,25207,-60.19,1.188,13.29,0.3409,1
31656,96168,-73.19,5.923,53.03,0.3798,0
42038,67520,-56.19,1.377,7.41,0.2476,1
21805,11998,-65.74,3.94,23.03,0.5297,0
50906,56101,-61.78,1.086,12.43,0.1714,1
21384,88723,-88.79,6.175,136.2,0.7064,0
78258,76492,-87.23,4.632,27.84,0.973,0
11496,8075,-42.15,1.678,14.77,0.2383,1
64276,97187,-62.01,1.185,21.61,0.1112,1
25396,74505,-63.68,2.045,12.38,0.2486,1
60316,73658,-54.38,1.043,12.52,0.426,1
29952,9466,-80.56,7.366,35.37,0.9124,0
91090,3331,-71.33,3.232,82.38,0.5904,0
57180,58736,-62.68,4.973,66.89,0.7943,0
14947,27142,-53.35,1.512,6.44,0.1101,1
27293,64330,-43.17,1.484,26.26,0.3684,1
66442,25926,-48.28,2.297,24.36,0.6378,1
67483,30455,-60.94,1.501,15.21,0.1999,1
12150,54711,-52.9,1.525,11.49,0.2211,1
86858,95439,-65.12,14.788,39.96,0.652,0
86442,38350,-54.35,1.45,5.45,0.2104,1
32561,72026,-74.63,4.174,54.42,0.3284,0
8383,78416,-56.42,1.468,10.74,0.2631,1
77731,41957,-62.7,11.863,15.47,0.9288,0
61351,70859,-78.9,5.738,16.26,0.7523,0
48821,79110,-46.02,1.579,5.02,0.3939,1
37033,1897,-59.31,1.92,21.38,0.0516,1
66610,51225,-81.46,7.132,72.85,0.2845,0
81784,99142,-72.38,4.82,50.64,0.226,0
50576,42503,-60.72,2.649,23.22,0.7255,0
62865,44879,-84.96,7.64,85.45,0.4412,0
54373,97520,-87.26,4.254,32.7,0.5787,0
77326,94874,-68.69,8.746,93.03,0.9406,0
51577,95796,-63.14,1.281,5.29,0.5023,1
16620,55484,-53.36,1.039,4.27,0.0512,1
93090,96471,-71.07,6.296,37.0,0.6623,0
13586,66675,-85.05,10.608,35.82,0.6398,0
96786,57851,-70.89,2.625,12.17,0.1841,1
98928,13034,-59.43,1.141,19.1,0.0458,1
44104,55065,-74.99,3.735,36.97,0.3762,0
55836,96832,-74.54,5.094,30.42,0.8808,0
30804,81911,-56.4,1.533,11.36,0.319,1
65399,7254,-80.58,6.382,34.56,0.6892,0
49106,44417,-76.83,9.249,20.22,0.2291,0
31297,16283,-55.72,1.277,8.07,0.6068,1
65192,68935,-78.24,7.848,49.47,0.7268,0
40634,44078,-66.03,4.254,56.69,0.801,0
11243,32453,-86.0,7.444,143.93,0.8235,0
47399,64388,-57.17,1.84,8.08,0.4256,1
89987,48262,-49.79,3.273,16.74,0.1842,1
52610,57609,-49.68,1.008,13.14,0.3911,1
72851,66295,-75.87,1.869,8.33,0.5493,1
70381,53870,-67.92,6.101,45.23,0.9018,0
72180,90351,-77.86,4.884,15.46,0.5603,0
23914,91981,-51.42,3.394,9.32,0.3616,1
46548,33643,-95.0,2.613,94.96,0.94,0
24785,31454,-49.4,1.101,9.8,0.3269,1
79253,79906,-56.01,7.127,150.0,0.7104,0
7422,74579,-54.35,1.6,37.12,0.05,1
97911,91210,-42.53,2.031,9.1,0.0626,1
18585,60315,-72.88,6.574,69.57,0.8575,0
81053,22654,-60.9,1.635,10.71,0.159,1
11814,66157,-67.58,2.233,20.38,0.1102,1
44262,65715,-51.16,1.758,10.47,0.2652,1
6340,68079,-61.26,2.461,22.07,0.6518,1
96643,1488,-73.12,4.544,83.72,0.7854,0
6465,78288,-80.26,3.696,52.22,0.3822,0
49815,96803,-70.3,3.735,35.92,0.79,0
6727,96291,-77.17,3.453,122.73,0.675,0
24260,65941,-94.98,6.32,130.28,0.7882,0
87691,12117,-72.42,2.293,9.64,0.153,1
4516,57904,-64.59,1.344,4.56,0.3443,1
55795,53590,-54.63,1.746,8.29,0.1361,1
14775,23346,-71.91,6.611,86.36,0.8911,0
33491,71995,-57.02,1.556,10.49,0.5715,1
99178,67388,-50.37,1.91,6.35,0.2973,1
30273,93201,-68.74,8.975,112.8,0.7493,0
3079,90093,-64.42,8.914,150.0,0.7622,0
91911,43449,-76.24,2.722,43.22,0.9825,0
80494,9716,-67.27,1.57,10.53,0.3865,1
82291,41972,-38.9,1.623,10.86,0.2568,1
37686,15719,-58.08,1.552,4.52,0.2763,1
61450,62876,-83.98,10.901,47.59,0.8419,0
